"Year","Month","CircadianDayOfWeek","RandomWeekID","to_AgencyName","from_AgencyName","sampled_transfers","from_Agency_Sampled_Transactions","to_Agency_Sampled_Transactions","estimated_transfers","estimated_from_agency_transactions","estimated_to_agency_transactions"
2014,9,4,8,"AC Transit","Golden Gate Ferry",1,3782,37748,2,7564,75496
2014,9,4,8,"BART","Golden Gate Ferry",5,3782,133530,10,7564,267060
2014,9,4,8,"Caltrain","Golden Gate Ferry",1,3782,5318,2,7564,10636
2014,9,4,8,"Golden Gate Ferry","Golden Gate Ferry",22,3782,3782,44,7564,7564
2014,9,4,8,"Golden Gate Transit","Golden Gate Ferry",62,3782,5119,124,7564,10238
2014,9,4,8,"SF Muni","Golden Gate Ferry",75,3782,176703,150,7564,353406
2014,9,4,8,"WETA","Golden Gate Ferry",1,3782,1152,2,7564,2304
2014,9,4,8,"AC Transit","Golden Gate Transit",12,5119,37748,24,10238,75496
2014,9,4,8,"BART","Golden Gate Transit",78,5119,133530,156,10238,267060
2014,9,4,8,"Golden Gate Ferry","Golden Gate Transit",18,5119,3782,36,10238,7564
2014,9,4,8,"Golden Gate Transit","Golden Gate Transit",372,5119,5119,744,10238,10238
2014,9,4,8,"SF Muni","Golden Gate Transit",116,5119,176703,232,10238,353406
2014,9,4,8,"SamTrans","Golden Gate Transit",1,5119,8653,2,10238,17306
2014,9,4,8,"AC Transit","SF Muni",252,176703,37748,504,353406,75496
2014,9,4,8,"BART","SF Muni",7929,176703,133530,15858,353406,267060
2014,9,4,8,"Caltrain","SF Muni",319,176703,5318,638,353406,10636
2014,9,4,8,"Golden Gate Ferry","SF Muni",59,176703,3782,118,353406,7564
2014,9,4,8,"Golden Gate Transit","SF Muni",98,176703,5119,196,353406,10238
2014,9,4,8,"SF Muni","SF Muni",34151,176703,176703,68302,353406,353406
2014,9,4,8,"SamTrans","SF Muni",166,176703,8653,332,353406,17306
2014,9,4,8,"WETA","SF Muni",54,176703,1152,108,353406,2304
2014,9,4,8,"AC Transit","SamTrans",3,8653,37748,6,17306,75496
2014,9,4,8,"BART","SamTrans",471,8653,133530,942,17306,267060
2014,9,4,8,"Caltrain","SamTrans",34,8653,5318,68,17306,10636
2014,9,4,8,"Golden Gate Transit","SamTrans",1,8653,5119,2,17306,10238
2014,9,4,8,"SF Muni","SamTrans",162,8653,176703,324,17306,353406
2014,9,4,8,"SamTrans","SamTrans",1105,8653,8653,2210,17306,17306
2014,9,4,8,"VTA","SamTrans",27,8653,28849,54,17306,57698
2014,9,4,8,"AC Transit","VTA",46,28849,37748,92,57698,75496
2014,9,4,8,"BART","VTA",75,28849,133530,150,57698,267060
2014,9,4,8,"Caltrain","VTA",128,28849,5318,256,57698,10636
2014,9,4,8,"SamTrans","VTA",25,28849,8653,50,57698,17306
2014,9,4,8,"VTA","VTA",7016,28849,28849,14032,57698,57698
2014,9,4,8,"AC Transit","WETA",1,1152,37748,2,2304,75496
2014,9,4,8,"BART","WETA",21,1152,133530,42,2304,267060
2014,9,4,8,"SF Muni","WETA",65,1152,176703,130,2304,353406
2014,9,5,6,"AC Transit","AC Transit",5297,36468,36468,10594,72936,72936
2014,9,5,6,"BART","AC Transit",2470,36468,131745,4940,72936,263490
2014,9,5,6,"Caltrain","AC Transit",5,36468,5296,10,72936,10592
2014,9,5,6,"Golden Gate Transit","AC Transit",9,36468,4911,18,72936,9822
2014,9,5,6,"SF Muni","AC Transit",175,36468,175107,350,72936,350214
2014,9,5,6,"SamTrans","AC Transit",1,36468,8532,2,72936,17064
2014,9,5,6,"VTA","AC Transit",26,36468,27592,52,72936,55184
2014,9,5,6,"WETA","AC Transit",1,36468,1081,2,72936,2162
2014,9,5,6,"AC Transit","BART",2470,131745,36468,4940,263490,72936
2014,9,5,6,"BART","BART",515,131745,131745,1030,263490,263490
2014,9,5,6,"Caltrain","BART",302,131745,5296,604,263490,10592
2014,9,5,6,"Golden Gate Ferry","BART",40,131745,3816,80,263490,7632
2014,9,5,6,"Golden Gate Transit","BART",78,131745,4911,156,263490,9822
2014,9,5,6,"SF Muni","BART",8329,131745,175107,16658,263490,350214
2014,9,5,6,"SamTrans","BART",439,131745,8532,878,263490,17064
2014,9,5,6,"VTA","BART",102,131745,27592,204,263490,55184
2014,9,5,6,"WETA","BART",10,131745,1081,20,263490,2162
2014,9,5,6,"AC Transit","Caltrain",6,5296,36468,12,10592,72936
2014,9,5,6,"BART","Caltrain",295,5296,131745,590,10592,263490
2014,9,5,6,"Golden Gate Ferry","Caltrain",1,5296,3816,2,10592,7632
2014,9,5,6,"Golden Gate Transit","Caltrain",2,5296,4911,4,10592,9822
2014,9,5,6,"SF Muni","Caltrain",334,5296,175107,668,10592,350214
2014,9,5,6,"SamTrans","Caltrain",32,5296,8532,64,10592,17064
2014,9,5,6,"VTA","Caltrain",94,5296,27592,188,10592,55184
2014,9,5,6,"WETA","Caltrain",1,5296,1081,2,10592,2162
2014,9,5,6,"AC Transit","Golden Gate Ferry",1,3816,36468,2,7632,72936
2014,9,5,6,"BART","Golden Gate Ferry",3,3816,131745,6,7632,263490
2014,9,5,6,"Golden Gate Ferry","Golden Gate Ferry",19,3816,3816,38,7632,7632
2014,9,5,6,"Golden Gate Transit","Golden Gate Ferry",49,3816,4911,98,7632,9822
2014,9,5,6,"SF Muni","Golden Gate Ferry",99,3816,175107,198,7632,350214
2014,9,5,6,"WETA","Golden Gate Ferry",2,3816,1081,4,7632,2162
2014,9,5,6,"AC Transit","Golden Gate Transit",8,4911,36468,16,9822,72936
2014,9,5,6,"BART","Golden Gate Transit",82,4911,131745,164,9822,263490
2014,9,5,6,"Caltrain","Golden Gate Transit",1,4911,5296,2,9822,10592
2014,9,5,6,"Golden Gate Ferry","Golden Gate Transit",13,4911,3816,26,9822,7632
2014,9,5,6,"Golden Gate Transit","Golden Gate Transit",339,4911,4911,678,9822,9822
2014,9,5,6,"SF Muni","Golden Gate Transit",111,4911,175107,222,9822,350214
2014,9,5,6,"SamTrans","Golden Gate Transit",1,4911,8532,2,9822,17064
2014,9,5,6,"AC Transit","SF Muni",242,175107,36468,484,350214,72936
2014,9,5,6,"BART","SF Muni",8249,175107,131745,16498,350214,263490
2014,9,5,6,"Caltrain","SF Muni",295,175107,5296,590,350214,10592
2014,9,5,6,"Golden Gate Ferry","SF Muni",91,175107,3816,182,350214,7632
2014,9,5,6,"Golden Gate Transit","SF Muni",68,175107,4911,136,350214,9822
2014,9,5,6,"SF Muni","SF Muni",33117,175107,175107,66234,350214,350214
2014,9,5,6,"SamTrans","SF Muni",168,175107,8532,336,350214,17064
2014,9,5,6,"WETA","SF Muni",43,175107,1081,86,350214,2162
2014,9,5,6,"AC Transit","SamTrans",2,8532,36468,4,17064,72936
2014,9,5,6,"BART","SamTrans",447,8532,131745,894,17064,263490
2014,9,5,6,"Caltrain","SamTrans",30,8532,5296,60,17064,10592
2014,9,5,6,"Golden Gate Transit","SamTrans",1,8532,4911,2,17064,9822
2014,9,5,6,"SF Muni","SamTrans",180,8532,175107,360,17064,350214
2014,9,5,6,"SamTrans","SamTrans",1117,8532,8532,2234,17064,17064
2014,9,5,6,"VTA","SamTrans",24,8532,27592,48,17064,55184
2014,9,5,6,"AC Transit","VTA",36,27592,36468,72,55184,72936
2014,9,5,6,"BART","VTA",64,27592,131745,128,55184,263490
2014,9,5,6,"Caltrain","VTA",109,27592,5296,218,55184,10592
2014,9,5,6,"SamTrans","VTA",22,27592,8532,44,55184,17064
2014,9,5,6,"VTA","VTA",6507,27592,27592,13014,55184,55184
2014,9,5,6,"BART","WETA",18,1081,131745,36,2162,263490
2014,9,5,6,"Caltrain","WETA",1,1081,5296,2,2162,10592
2014,9,5,6,"Golden Gate Ferry","WETA",1,1081,3816,2,2162,7632
2014,9,5,6,"SF Muni","WETA",68,1081,175107,136,2162,350214
2014,9,5,7,"AC Transit","AC Transit",5538,37445,37445,11076,74890,74890
2014,9,5,7,"BART","AC Transit",2438,37445,132808,4876,74890,265616
2014,9,5,7,"Caltrain","AC Transit",3,37445,5184,6,74890,10368
2014,9,5,7,"Golden Gate Transit","AC Transit",11,37445,5119,22,74890,10238
2014,9,5,7,"SF Muni","AC Transit",186,37445,174213,372,74890,348426
2014,9,5,7,"SamTrans","AC Transit",4,37445,8913,8,74890,17826
